dtime,USD,GBP,EUR,CAD,CHF,SEK,DKK,NOK,AUD,NZD,ZAR,BHD
2006/5/29,112.37,208.91,143.14,101.66,91.65,15.39,19.2,18.28,85.17,71.33,17.25,299.17
2006/5/30,112.7,209.58,143.7,101.89,92.08,15.48,19.28,18.4,85.38,71.62,17.3,299.97
2006/5/31,112.29,211.24,144.3,102.08,92.57,15.57,19.36,18.46,85.44,71.76,16.79,298.88
2006/6/1,112.68,210.46,144.11,102.32,92.32,15.57,19.33,18.49,84.54,71.3,16.79,299.92
2006/6/2,112.65,210.26,144.32,102.13,92.28,15.61,19.36,18.55,84.35,70.87,17.02,299.92
2006/6/5,111.69,210.36,144.48,101.4,92.58,15.67,19.38,18.57,84.05,70.69,16.8,297.29
2006/6/6,112.42,210.45,144.97,101.61,92.99,15.78,19.44,18.68,83.98,70.98,16.83,299.23
2006/6/7,113.17,210.63,145.07,101.71,93.09,15.77,19.46,18.66,83.87,71.2,16.73,301.22
2006/6/8,113.66,211,145.35,102.09,93.03,15.79,19.48,18.61,84.35,71.56,16.86,302.53
2006/6/9,114.03,210.18,144.13,101.68,92.43,15.61,19.33,18.4,84.71,71.36,16.94,303.51
2006/6/12,114.29,210.31,144.26,103.27,92.72,15.65,19.34,18.54,85.49,72.3,16.96,304.21
2006/6/13,114.39,210.8,144.04,104.14,92.77,15.57,19.31,18.49,85.03,71.7,16.86,304.63
2006/6/14,115.27,211.34,144.51,103.57,92.99,15.62,19.4,18.5,85.03,71.43,16.87,306.24
2006/6/15,115.14,212.21,145.01,103.32,93.4,15.65,19.46,18.46,84.85,71.73,16.88,306.55
2006/6/16,114.76,212.58,145.06,103.24,93.31,15.62,19.47,18.52,85.24,71.67,16.76,305.46
2006/6/19,115.45,213.28,145.59,102.79,93.6,15.66,19.54,18.56,85.12,71.19,16.77,307.29
2006/6/20,115.61,212.6,145.22,103.05,93.05,15.64,19.48,18.49,85.14,71.29,16.57,307.8
2006/6/21,114.78,211.75,144.55,102.81,92.71,15.67,19.4,18.31,84.78,71.35,16.17,305.59
2006/6/22,114.87,211.89,145.39,103.6,93.06,15.8,19.52,18.3,84.96,70.7,16.13,305.75
2006/6/23,116.12,212.44,146.02,103.68,93.4,15.83,19.6,18.35,85.13,71.05,15.84,309.16
2006/6/26,116.41,211.89,145.66,103.72,93.23,15.79,19.54,18.41,85.18,70.74,15.72,309.85
2006/6/27,116.05,211.87,146.36,103.48,93.56,15.88,19.64,18.48,85.24,70.37,15.82,308.97
2006/6/28,116.29,211.88,146.26,103.58,93.53,15.79,19.62,18.46,85.23,70.11,15.96,309.53
2006/6/29,116.6,211.93,146.19,103.74,93.47,15.87,19.61,18.53,84.88,69.53,16.12,310.35
2006/6/30,115.24,210.75,145.96,103.72,93.19,15.82,19.58,18.44,85.27,69.93,16.22,306.73
2006/7/3,114.47,211.48,146.32,102.53,93.5,15.91,19.63,18.39,85.26,69.69,16.03,304.68
2006/7/4,114.6,211.32,146.67,102.98,93.59,15.97,19.67,18.39,85.26,69.79,16.33,304.95
2006/7/5,115.13,212.18,147.1,103.73,93.96,16.05,19.72,18.47,85.67,70.09,16.32,306.36
2006/7/6,115.63,212.18,147.09,103.89,93.76,16.02,19.73,18.54,85.76,69.91,15.94,307.77
2006/7/7,115.35,211.82,147.28,103.78,93.86,16.08,19.76,18.53,86.07,69.8,16.12,307.03
2006/7/10,113.99,210.86,145.87,102.21,93.14,15.96,19.56,18.3,85.58,69.63,16.03,303.16
2006/7/11,114.22,210.59,145.48,101.57,92.85,15.86,19.51,18.22,85.41,69.81,16.09,304.02
2006/7/12,114.32,210.92,145.87,100.95,93.19,15.93,19.55,18.28,86.07,70.6,16.08,304.29
2006/7/13,115.52,211.91,146.69,101.75,93.55,15.98,19.68,18.45,86.94,71.43,16.21,307.48
2006/7/14,115.63,212.86,146.61,102.15,93.96,15.95,19.66,18.55,87,71.53,16.04,307.77
2006/7/18,117.08,212.98,146.54,103.07,93.75,15.88,19.66,18.51,87.61,72.82,16.19,311.63
2006/7/19,117.37,214.14,146.52,103.27,93.56,15.8,19.65,18.46,87.53,73.12,16.48,312.4
2006/7/20,116.95,215.5,147.36,103.09,93.75,15.94,19.77,18.49,87.72,72.99,16.48,311.29
2006/7/21,117.01,216.14,147.78,103.12,94.05,16.02,19.82,18.63,87.83,72.83,16.75,311.45
2006/7/24,116.58,216.3,147.59,102.38,94,15.94,19.77,18.61,87.49,72.56,16.61,310.3
2006/7/25,116.92,215.87,147.45,102.25,93.69,15.94,19.77,18.55,88.12,72.91,16.68,311.21
2006/7/26,117.04,215.42,147.15,102.51,93.36,15.91,19.73,18.52,88.14,73.11,16.73,311.53
2006/7/27,116.34,215.75,147.89,102.54,93.74,15.99,19.83,18.67,88.57,72.36,16.69,309.66
2006/7/28,115.99,215.32,147.12,102.12,93.57,15.95,19.73,18.66,88.44,71.8,16.93,308.73
2006/7/31,114.85,213.95,146.48,101.49,93.18,15.86,19.64,18.58,87.92,71.03,16.64,305.7
2006/8/1,114.68,214.08,146.24,101.44,93.05,15.89,19.61,18.59,87.72,71,16.51,305.24
2006/8/2,114.48,214.89,146.82,101.26,93.34,15.96,19.68,18.66,87.85,70.95,16.49,304.71
2006/8/3,114.84,215.47,146.5,101.88,93.03,15.95,19.65,18.61,87.73,71.44,16.66,305.67
2006/8/4,115.24,217.46,147.5,102.49,93.57,16,19.78,18.76,87.71,71.28,16.77,306.73
2006/8/7,114.4,218.2,147.35,101.55,93.65,16.03,19.76,18.7,87.66,71.76,16.79,304.5
2006/8/8,115.06,219.29,147.53,102.83,93.8,16.08,19.78,18.68,87.92,71.91,16.93,306.25
2006/8/9,115.62,219.61,147.74,102.76,93.88,16.09,19.81,18.66,87.64,72.27,16.99,307.75
2006/8/10,115.45,219.87,148.47,103,94.11,16.21,19.91,18.69,88.47,73.22,17.15,307.29
2006/8/11,115.43,218.64,147.55,102.44,93.43,16.04,19.77,18.57,88.72,73.27,17.08,307.24
2006/8/14,116.32,220.21,148.13,103.48,93.83,16.11,19.87,18.6,89.17,74.01,17.17,309.61
2006/8/15,116.6,220.27,148.33,103.43,93.92,16.09,19.89,18.51,88.56,73.57,17.04,310.35
2006/8/16,116.11,219.85,148.42,103.39,93.85,16.11,19.91,18.54,88.75,73.82,16.94,309.05
2006/8/17,115.79,219.63,148.82,103.48,94.21,16.19,19.95,18.4,88.96,74.22,17.17,308.2
2006/8/18,116.1,218.79,148.86,103.22,94.15,16.23,19.94,18.44,88.41,74.26,17.05,309.02
2006/8/21,115.84,218.07,148.77,102.96,94.06,16.14,19.95,18.45,87.83,73.98,16.49,308.33
2006/8/22,116.21,219.72,149.5,103.9,94.72,16.24,20.05,18.61,88.48,74.43,16.47,309.32
2006/8/23,116.37,219.74,148.97,104.32,94.22,16.2,19.97,18.55,88.85,74.3,16.31,309.74
2006/8/24,116.52,220.4,148.88,104.75,94.2,16.2,19.96,18.51,88.71,74.13,16.31,310.14
2006/8/25,116.73,220.32,148.97,105.11,94.22,16.18,19.98,18.41,88.82,74.11,16.32,310.7
2006/8/28,117.24,221.43,149.74,105.77,94.69,16.18,20.05,18.6,88.83,74.62,16.36,312.06
2006/8/29,117.02,222,149.86,105.27,94.83,16.19,20.1,18.64,88.91,74.79,16.29,311.47
2006/8/30,116.8,221.83,149.92,105.39,95.11,16.24,20.11,18.6,89.21,75.35,16.48,310.89
2006/8/31,117.33,223.49,150.51,105.63,95.51,16.27,20.19,18.56,89.46,76.46,16.59,312.3
2006/9/1,117.43,223.59,150.38,106.25,95.36,16.2,20.18,18.58,89.73,77.16,16.32,312.56
2006/9/4,116.88,222.88,150.21,105.75,95.09,16.1,20.13,18.49,89.8,76.85,16.24,311.1
2006/9/5,115.89,220.59,148.76,104.67,94.04,15.98,19.95,18.27,89.29,75.05,16.18,308.46
2006/9/6,116.29,220.23,148.97,104.64,94.21,16.03,19.98,18.3,89.6,75.33,16.23,309.53
2006/9/7,116.8,220.23,149.71,105.55,94.63,16.09,20.08,18.28,89.61,75.79,15.93,310.39
2006/9/8,116.51,218.3,148.2,104.95,93.63,15.85,19.85,17.96,88.31,75.01,15.87,310.11
2006/9/11,116.83,217.91,147.91,104.19,93.54,15.87,19.83,17.94,87.96,74.39,15.81,310.97
2006/9/12,117.65,219.73,149.56,104.9,94.6,16.12,20.06,18.02,88.4,75.15,15.98,313.15
2006/9/13,117.84,220.71,149.42,105.16,93.98,16.16,20.04,17.97,88.46,75.56,16.1,313.65
2006/9/14,117.67,220.9,149.32,105.06,94.1,16.17,20.03,17.84,88.53,77.04,16.13,313.2
2006/9/15,117.83,222.22,149.82,105.33,94,16.26,20.09,18.02,88.81,77.63,15.91,313.63
2006/9/19,118.02,221.9,150.03,105.51,94.41,16.33,20.11,18.05,89.11,78.14,16.15,314.13
2006/9/20,117.49,221.06,148.92,104.14,93.87,16.16,19.97,17.98,88.36,77.4,15.97,312.72
2006/9/21,117.32,221.85,149.08,104.06,93.94,16.17,20,18,88.76,77.49,15.85,312.27
2006/9/22,116.39,221.49,148.8,103.91,93.7,16.1,19.96,17.86,88.1,76.99,15.38,309.8
2006/9/25,116.63,221.67,149.06,104.23,94.3,16.09,20,17.79,87.44,77.29,15.26,310.43
2006/9/26,116.39,221.42,148.46,104.24,94.06,15.95,19.91,17.85,87.8,78,15.23,309.8
2006/9/27,117.11,221.85,148.64,105.19,94.18,15.98,19.94,17.92,88.02,77.3,15.37,311.71
2006/9/28,117.44,222.13,149.4,105.7,94.49,16.09,20.04,18.15,88.2,77.39,15.42,312.59
2006/9/29,117.89,221.09,149.74,106.04,94.56,16.18,20.08,18.26,88.09,76.82,15.36,313.79
2006/10/2,118.23,221.26,149.86,105.74,94.46,16.14,20.11,18.12,88.09,76.98,15.28,314.69
2006/10/3,117.73,222.07,150.01,105.5,94.71,16.07,20.13,17.95,88.04,77.41,15.27,313.36
2006/10/4,118.11,222.81,150.34,105.21,94.79,16.14,20.17,17.93,87.86,77.76,15.03,314.37
2006/10/5,117.77,222.13,149.57,104.67,94.22,16.03,20.07,17.84,87.82,78.18,14.98,313.47
2006/10/6,117.97,221.55,149.67,104.74,94.16,16.14,20.06,17.82,88.01,78.13,15.12,314
2006/10/10,119.06,222.17,149.86,105.86,94.3,16.1,20.11,17.83,88.56,78.38,15.2,316.9
2006/10/11,119.72,222,150.12,105.59,94.23,16.22,20.14,17.85,89.12,79.03,15.47,318.66
2006/10/12,119.75,222.14,149.9,105.15,94.1,16.23,20.12,17.77,88.95,78.96,15.52,318.91
2006/10/13,119.4,221.89,149.87,105.32,94.1,16.2,20.12,17.77,89.73,78.61,15.86,317.81
2006/10/16,119.76,221.93,149.65,105.24,93.96,16.15,20.08,17.71,89.86,78.69,16.03,318.76
2006/10/17,119.02,221.72,149.24,104.66,93.74,16.12,20.03,17.61,89.69,78.58,15.86,316.8
2006/10/18,118.74,222.02,148.96,104.14,93.62,16.06,19.98,17.58,89.41,78.72,15.61,316.05
2006/10/19,118.99,222.19,149.13,104.74,93.65,16.12,20.01,17.57,89.86,78.91,15.7,316.72
2006/10/20,118.45,222.34,149.63,104.94,94.26,16.21,20.08,17.74,89.95,79.08,15.82,315.28
2006/10/23,118.72,223.48,149.77,105.49,94.29,16.27,20.1,17.76,90.18,79.3,15.79,316
2006/10/24,119.33,223.46,149.69,105.73,94.14,16.28,20.09,17.84,90.3,79.12,15.48,317.62
2006/10/25,119.33,223.56,149.85,105.79,94.22,16.29,20.12,17.91,90.56,78.78,15.49,317.62
2006/10/26,118.97,223.57,150.07,105.82,94.14,16.3,20.12,18.06,90.56,78.12,15.75,316.66
2006/10/27,118.7,224.31,150.71,105.68,94.64,16.34,20.23,18.15,90.71,78.06,15.89,315.94
2006/10/30,117.57,223.02,149.58,104.98,94.1,16.24,20.08,17.99,90.46,77.81,15.89,312.94
2006/10/31,117.69,223.66,149.57,104.51,94.17,16.23,20.08,17.92,90.52,78.29,15.61,313.26
2006/11/1,116.97,223.18,149.31,104.2,94.04,16.2,20.04,17.86,90.64,78.43,15.86,311.34
2006/11/2,117.44,223.9,149.61,103.75,94.21,16.26,20.08,18.11,90.63,78.87,15.9,312.59
2006/11/6,118.02,224.39,150.09,104.37,94.14,16.39,20.13,18.22,90.9,79.06,16.02,314.13
2006/11/7,118.28,224.6,150.5,104.81,94.22,16.43,20.19,18.24,91.16,79,16.09,314.83
2006/11/8,117.76,224.39,150.38,104.21,94.23,16.47,20.18,18.23,91.04,78.86,16.11,313.44
2006/11/9,118.03,224.67,150.49,104.49,94.28,16.48,20.17,18.28,90.55,78.64,16.16,314.16
2006/11/10,117.91,224.83,151.34,104.45,94.94,16.66,20.3,18.39,90.73,78.59,16.32,313.84
2006/11/13,117.43,224.74,151.07,103.73,94.85,16.58,20.26,18.46,90.1,78.23,16.29,312.56
2006/11/14,117.8,224.21,150.93,103.59,94.67,16.61,20.25,18.38,90.01,77.92,16.23,313.55
2006/11/15,117.73,223.22,150.79,103.44,94.62,16.66,20.23,18.33,90.13,77.9,16.25,313.36
2006/11/16,118.05,222.97,151.35,103.64,94.72,16.71,20.28,18.38,90.3,77.9,16.42,314.21
2006/11/17,118.29,223.32,151.29,103.57,94.72,16.72,20.29,18.32,90.67,78.66,16.28,314.85
2006/11/20,117.98,223.48,151.37,102.97,94.85,16.68,20.3,18.29,90.73,78.48,16.26,314.03
2006/11/21,118.07,224.16,151.39,103.12,94.95,16.66,20.31,18.32,90.98,79.07,16.36,314.27
2006/11/22,117.95,224.12,151.48,102.94,95.07,16.63,20.33,18.36,90.97,78.97,16.4,313.95
2006/11/24,116.47,223.09,150.79,101.91,95.14,16.62,20.24,18.28,90.35,77.98,16.17,310.01
2006/11/27,115.68,224.26,151.92,102.06,95.9,16.8,20.39,18.35,90.29,77.83,16.29,307.91
2006/11/28,116.01,224.95,152.39,102.38,96.19,16.86,20.45,18.44,90.35,77.68,16.19,308.78
2006/11/29,115.89,226.39,152.89,102.3,96.28,16.83,20.52,18.42,90.77,78.76,16.29,308.46
2006/11/30,116.47,226.66,153.11,102.18,96.24,16.88,20.55,18.67,91.36,78.97,16.28,310.01
2006/12/1,115.75,227.62,153.35,101.4,96.65,16.94,20.58,18.82,91.32,79.06,16.27,308.09
2006/12/4,115.3,228.4,153.83,100.76,96.66,17.05,20.65,18.86,90.88,79.2,16.14,306.89
2006/12/5,115.37,228.29,153.83,101.09,96.63,17.03,20.64,18.83,90.96,79.54,16.16,307.08
2006/12/6,114.91,226.72,153,100.57,96.38,16.95,20.53,18.81,90.56,79.1,16.26,305.86
2006/12/7,115.17,226.5,153.04,100.31,96.3,16.88,20.53,18.87,90.6,79.11,16.28,306.55
2006/12/8,115.32,226.33,153.17,100.31,96.41,16.95,20.55,18.93,90.88,79.27,16.37,306.95
2006/12/11,116.48,227.21,153.35,101.38,96.46,16.93,20.58,18.86,91.33,79.89,16.53,310.03
2006/12/12,116.84,228.95,154.8,101.74,97.2,17.07,20.77,19.05,91.8,80.48,16.62,310.99
2006/12/13,116.92,230.36,155.18,101.47,97.42,17.17,20.83,19.09,92.05,80.83,16.77,311.29
2006/12/14,117.59,231.22,155.29,101.66,97.43,17.2,20.85,19.03,92.51,81.62,16.9,312.99
2006/12/15,118.13,231.59,155.28,102.06,97.23,17.16,20.84,19.06,92.5,81.38,16.93,314.43
2006/12/18,118.1,230.79,154.65,102,96.75,17.08,20.75,18.98,92.28,81.38,17.02,314.35
2006/12/19,118.06,230.09,154.66,102.09,96.61,17.08,20.76,18.95,92.2,81.6,16.81,314.24
2006/12/20,118.28,233.27,156.33,102.75,97.56,17.33,20.98,19.16,92.78,82.49,16.83,314.83
2006/12/21,118.48,232.92,156.17,103.18,97.27,17.36,20.96,19.16,93.09,82.24,17.15,315.36
2006/12/22,118.45,232.49,156.18,102.52,97.41,17.4,20.96,19.15,92.98,82.62,16.97,315.28
2006/12/25,118.78,232.64,155.89,102.53,97.35,17.3,20.92,19,93.04,83.15,16.85,316.16
2006/12/26,119.01,233.2,156.34,102.68,97.59,17.37,20.98,19.09,93.51,83.69,16.97,316.77
2006/12/27,119.1,232.89,156.19,102.45,97.47,17.31,20.96,19.06,93.21,83.48,16.94,317.01
2006/12/28,118.92,232.73,155.93,102.33,96.93,17.25,20.92,18.94,93.35,83.48,16.82,316.53
2006/12/29,119.12,233.68,156.55,102.59,97.43,17.3,21,18.97,94.2,84.03,17.1,317.06
2007/1/4,119.43,232.95,157.13,101.84,97.37,17.42,21.09,19.06,94.52,84.25,17.1,317.8
2007/1/5,118.7,230.36,155.21,100.8,96.23,17.1,20.84,18.77,92.79,82.25,16.78,315.86
2007/1/9,118.82,230.82,154.93,101.25,96.23,17,20.8,18.75,92.92,82.31,16.51,316.18
2007/1/10,119.43,231.23,154.9,101.48,96.01,16.99,20.79,18.75,93.17,82.54,16.41,317.8
2007/1/11,119.67,231.35,154.88,101.91,96.03,16.96,20.79,18.57,93.58,82.43,16.42,318.53
2007/1/12,120.67,234.62,155.48,102.53,96.52,17.01,20.87,18.6,94.11,83.2,16.63,321.1
2007/1/15,120.14,235.14,155.2,102.67,96.27,17.12,20.81,18.64,94.31,83.09,16.72,319.69
2007/1/16,120.61,236.77,155.94,103.19,96.52,17.19,20.93,18.73,94.39,83.87,16.72,320.94
2007/1/17,120.89,237.15,156.19,102.82,96.85,17.27,20.97,18.78,94.67,83.58,16.71,321.77
2007/1/18,120.72,237.77,156.14,102.97,96.73,17.2,20.96,18.76,95.02,83.6,16.83,321.23
2007/1/19,121.42,239.65,157.38,103.37,97.34,17.26,21.13,18.8,95.75,84.29,16.98,323.1
2007/1/22,121.37,239.63,157.37,103.45,97.26,17.3,21.13,18.85,95.94,84.42,16.98,323.05
2007/1/23,121.65,240.67,157.48,103.02,97.35,17.27,21.13,18.82,95.93,85.09,17.07,323.71
2007/1/24,121.79,241.51,158.64,103.08,98,17.47,21.29,19.06,95.78,85.3,17.17,324.08
2007/1/25,121.03,238.21,156.77,102.69,96.89,17.24,21.04,19.07,94.32,84.58,17,322.06
2007/1/26,121.57,238.93,157.23,102.71,97.37,17.32,21.1,19.18,94.01,84.83,16.78,323.5
2007/1/29,121.73,238.46,157.07,103.12,97.03,17.29,21.08,19.22,94.13,84.66,16.79,323.92
2007/1/30,121.65,238.57,157.5,102.92,97.06,17.42,21.14,19.3,93.94,84.69,16.61,323.8
2007/1/31,121.73,238.9,157.73,103.15,97.24,17.44,21.17,19.39,93.98,83.65,16.73,323.92
2007/2/1,120.95,237.55,157.48,102.86,97.13,17.41,21.13,19.38,93.8,83.31,16.81,321.85
2007/2/2,120.85,237.84,157.32,102.44,97.15,17.36,21.12,19.37,93.36,82.54,16.88,321.58
2007/2/5,121.1,238.03,156.86,102.14,97.02,17.29,21.06,19.33,93.61,82.91,16.87,322.33
2007/2/6,120.17,235.65,155.39,101.71,96.27,17.02,20.86,19.15,93.25,82.21,16.71,319.77
2007/2/7,120.21,236.73,155.98,101.62,96.9,17.11,20.94,19.27,93.38,81.75,16.8,319.88
2007/2/8,120.75,238,157.19,101.85,97.25,17.24,21.08,19.36,94.25,83.17,16.74,320.89
2007/2/9,121.31,237.54,158.12,102.58,97.3,17.41,21.23,19.54,94.85,83.17,17,322.89
2007/2/13,121.75,237.16,157.74,103.51,97.08,17.28,21.17,19.47,93.87,83.22,16.67,323.98
2007/2/14,121.31,236.13,158.15,103.89,97.34,17.29,21.23,19.52,94.55,83.66,16.8,322.8
2007/2/15,120.34,236.17,158.07,103.28,97.03,17.3,21.21,19.55,94.23,83.29,16.76,320.31
2007/2/16,119.59,233.42,157,102.71,96.82,16.99,21.07,19.53,93.79,83.04,16.65,318.31
2007/2/19,119.42,233.18,157.01,102.59,96.78,16.99,21.07,19.54,94.1,83.69,16.84,317.78
2007/2/20,119.76,233.56,157.47,102.74,97.06,17.06,21.13,19.58,94.1,83.87,16.86,318.68
2007/2/21,120.34,235.43,158.15,102.82,97.34,17.09,21.22,19.64,94.85,84.43,16.88,320.31
2007/2/22,121.13,236.58,159.08,104.32,97.79,17.12,21.35,19.75,95.89,85.58,17.08,322.41
2007/2/23,121.55,237.78,159.5,104.65,98.12,17.16,21.4,19.8,95.9,85.6,17.2,323.53
2007/2/26,120.94,237.59,159.48,104.29,98.29,17.17,21.4,19.79,95.86,85.72,17.09,321.91
2007/2/27,120.53,236.6,158.89,103.86,98,17.16,21.33,19.75,95.7,85.62,17.04,320.81
2007/2/28,118.42,232.53,156.67,101.4,97.25,16.95,21.03,19.37,93.21,82.83,16.37,315.2
2007/3/1,118.88,233.43,157.17,101.52,97.47,17,21.12,19.4,93.55,83.44,16.47,316.42
2007/3/2,117.78,230.48,155.09,100.34,96.23,16.68,20.82,19.14,92.47,81.67,16.23,313.49
2007/3/5,115.64,222.88,152.3,98.22,95.04,16.41,20.46,18.78,90.01,79.03,15.55,307.8
2007/3/6,115.9,222.88,151.79,98.24,94.98,16.32,20.4,18.5,89.47,78.52,15.54,308.49
2007/3/7,116.82,226.09,153.44,99.35,95.44,16.59,20.61,18.84,90.84,79.92,15.84,310.94
2007/3/8,115.86,223.45,152.56,98.34,95.18,16.43,20.49,18.71,89.94,78.63,15.55,308.38
2007/3/9,117.42,226.69,154.21,99.53,95.59,16.6,20.72,18.96,91.53,80.9,15.98,312.54
2007/3/12,118.19,228.57,155.01,100.71,95.79,16.67,20.82,19.18,92.22,81.82,16.18,314.59
2007/3/13,117.8,227.41,155.25,100.59,96.08,16.71,20.85,19.21,92.53,82.04,16.09,313.55
2007/3/14,116.24,224.4,153.36,99.03,95.52,16.54,20.6,18.91,90.96,79.81,15.57,309.4
2007/3/15,117.27,227.29,155.04,99.71,96.34,16.71,20.83,19.14,92.17,81.3,15.75,312.14
2007/3/16,117.18,227.02,155.73,99.57,96.65,16.83,20.91,19.16,92.55,81.4,15.84,311.9
2007/3/19,116.78,226.82,155.57,99.33,96.85,16.8,20.88,19.1,93,81.37,15.66,310.83
2007/3/20,117.88,229.35,156.86,100.08,97.23,16.9,21.07,19.24,94.36,82.88,15.91,313.76
2007/3/22,117.59,231.43,157.45,101.67,97.26,16.95,21.15,19.26,94.86,83.45,16.19,312.99
2007/3/23,118.08,231.96,157.29,101.95,97.19,16.93,21.12,19.39,95.2,84,16.42,314.29
2007/3/26,118.02,231.32,156.62,101.54,96.77,16.84,21.02,19.31,94.91,83.85,16.43,314.13
2007/3/27,118.23,232.71,157.53,101.83,97.21,16.94,21.16,19.42,95.73,84.74,16.43,314.69
2007/3/28,117.88,231.75,157.38,101.88,97.29,16.91,21.14,19.37,95.19,84.57,16.25,313.76
2007/3/29,116.76,229.28,155.42,100.68,95.91,16.63,20.87,19.18,94.12,83.07,15.97,310.78
2007/3/30,118.09,231.85,157.35,101.85,96.97,16.87,21.13,19.39,95.36,84.21,16.3,314.32
2007/4/2,118,232.15,157.41,102.31,96.94,16.88,21.14,19.38,95.5,84.3,16.31,314.08
2007/4/3,117.82,233.07,157.48,101.88,96.96,16.8,21.14,19.3,96.19,85.16,16.22,313.6
2007/4/4,118.9,234.72,158.54,102.6,97.28,16.94,21.28,19.42,96.14,85.43,16.56,316.48
2007/4/5,118.73,234.66,158.74,102.48,97.32,17.09,21.31,19.43,97.32,85.64,16.64,316.02
2007/4/6,118.84,234.23,159.51,103.2,97.75,17.17,21.41,19.55,97.27,85.98,16.7,316.32
2007/4/9,119.42,234.55,159.58,103.67,97.62,17.16,21.39,19.55,97.41,86.09,16.78,317.94
2007/4/10,119.21,234.14,159.37,103.44,97.28,17.19,21.39,19.56,97.7,86.2,16.76,317.3
2007/4/11,119.28,235.24,160.07,103.96,97.91,17.29,21.46,19.78,98.36,86.9,16.66,317.49
2007/4/12,119.39,235.8,160.4,104.64,97.62,17.32,21.52,19.8,98.43,86.88,16.75,317.78
2007/4/13,118.98,235.54,160.6,104.89,97.84,17.31,21.55,19.84,98.93,87.43,16.65,316.69
2007/4/16,119.23,236.96,161.69,104.88,98.27,17.42,21.7,19.98,99.4,88.15,16.64,317.35
2007/4/17,119.64,238.04,161.9,105.73,98.53,17.57,21.73,20.05,99.58,88.53,16.86,318.45
2007/4/18,118.77,238.53,161.33,105.01,98.39,17.53,21.65,19.93,99.36,88.9,16.95,316.13
2007/4/19,118.4,237.49,161.05,104.85,98.35,17.5,21.62,19.87,98.85,88.07,16.78,315.15
2007/4/20,118.74,237.94,161.74,105.22,98.55,17.6,21.71,19.99,99.28,88.51,16.79,316.05
2007/4/23,119,238.4,161.76,105.94,98.53,17.59,21.72,19.98,99.57,88.92,16.96,316.74
2007/4/24,118.41,236.91,160.69,105.53,97.92,17.47,21.58,19.84,98.62,88.14,16.7,315.17
2007/4/25,118.54,237.29,161.52,105.64,98.6,17.56,21.68,19.94,98.31,88.21,16.93,315.52
2007/4/26,118.71,237.72,161.91,106.5,98.46,17.66,21.74,19.91,98.97,88.58,17.1,315.97
2007/4/27,119.78,238.43,162.88,106.7,99.09,17.81,21.87,20.03,98.97,88.46,17.07,318.82
2007/5/1,119.59,239.16,163.14,107.7,99.07,17.83,21.89,20.06,99.21,88.62,17.02,318.31
2007/5/2,119.98,239.76,163.11,107.91,98.75,17.85,21.9,20.07,99.24,88.8,17.09,319.35
2007/5/7,120.11,239.52,163.36,108.48,99.24,17.79,21.93,20.1,98.87,88.45,17.38,319.7
2007/5/8,120.14,239.41,163.34,109.01,99.06,17.81,21.93,20.09,99.18,88.62,17.47,319.78
2007/5/9,119.77,238.29,162.22,108.23,98.32,17.65,21.78,19.96,99.18,88.11,17.34,318.79
2007/5/10,120.21,239.61,162.63,108.63,98.63,17.68,21.82,20,99.57,88.21,17.42,319.96
2007/5/11,119.97,237.48,161.52,107.94,98.22,17.49,21.68,19.75,99.1,87.22,17.08,319.32
2007/5/14,120.22,238.35,162.67,108.15,98.68,17.61,21.85,19.91,100.18,88.6,17.36,319.99
2007/5/15,120.58,238.66,163.29,108.98,98.92,17.74,21.92,19.91,100.33,88.92,17.38,320.95
2007/5/16,120.3,238.88,163.5,109.52,98.99,17.79,21.95,20.01,100.33,88.76,17.43,320.2
2007/5/17,120.88,239.08,163.49,109.59,98.87,17.75,21.95,19.98,99.93,88.79,17.38,321.75
2007/5/18,121.44,239.82,163.85,110.48,98.92,17.76,21.99,20.05,99.95,88.59,17.28,323.24
2007/5/21,121.28,239.52,163.98,111.29,98.75,17.79,22.01,20.06,99.85,88.57,17.24,322.81
2007/5/22,121.46,239.51,163.45,111.87,98.72,17.7,21.94,20.03,99.76,88.61,17.36,323.29
2007/5/23,121.7,240.35,163.65,111.97,98.99,17.83,21.97,20.11,99.93,88.51,17.25,323.93
2007/5/24,121.62,241.6,163.6,112.23,99.05,17.81,21.96,20.17,100.03,88.61,17.21,323.72
2007/5/25,121.19,240.54,162.62,111.64,98.65,17.7,21.83,20.04,99.25,87.92,16.98,322.57
2007/5/28,121.68,241.46,163.61,112.61,99.1,17.77,21.97,20.23,99.61,88.36,17.1,323.88
2007/5/29,121.76,241.4,163.67,112.73,99.1,17.77,21.98,20.21,99.61,88.52,17.18,324.09
2007/5/30,121.61,240.89,163.46,113.19,99.22,17.64,21.95,20.15,99.62,88.57,17.06,323.69
2007/5/31,121.67,240.46,163.38,113.21,99.25,17.55,21.94,20.06,100.09,88.72,17.07,323.85
2007/6/1,121.83,241.09,163.87,113.73,99.41,17.61,22.01,20.2,101.02,89.98,17.18,324.27
2007/6/4,122.07,242.02,164.1,114.93,99.18,17.61,22.03,20.27,101.57,90.89,17.25,324.91
2007/6/5,121.79,242.54,164.38,115.1,99.6,17.63,22.08,20.35,101.63,91.03,17.16,324.17
2007/6/6,121.5,242.16,164.17,114.36,99.69,17.6,22.06,20.32,101.85,91.36,16.99,323.4
